"VisitID","D16","D50","D84","D16_cm.org","D50_cm.org","D84_cm.org"
2824,28.0131709225061,58.6054640237553,91.0628890952146,29,61,94
2825,25.7525384650937,53.0392444099751,109.23821942424,27,54,114
2826,22.819242126612,39.1263116163426,61.6039414079258,23,39,63
2827,15.2749961962086,46.3404025526266,117.624496983954,17,48,120
2828,0.343507096874723,25.9872374979046,163.166311051867,0.39,27,175
2829,29.8759224585853,64.5216213945807,155.455329226397,31,66,162
2830,16.9997373384387,34.0854448505899,61.9131693972982,18,35,63
2831,26.968171269966,47.9760821267999,89.0841895604904,28,49,91
2832,12.9865878926513,36.4835514266918,84.0678619412041,13,37,88
2833,14.1662676850476,33.8709258084074,61.135603564191,15,34,62
2834,13.9220557004284,41.7854425426207,99.1536169193116,15,42,101
2835,3.54307007640944,37.9473319220206,87.3134995421593,4,39,89
2836,29.8233541855308,63.9999999999999,105.369194067267,31,65,107
2837,30.4603250778666,69.6940347950858,142.754557111549,33,71,149
2838,20.9597216460823,83.65941497672,219.633771945168,22,86,225
2839,0.00277496896122224,3.56359487256136,28.9040951818547,0.02,4,30
2840,8.8789959206429,50.7919724173363,110.621039739056,11,52,113
2841,5.4242634516049,39.1418615585325,119.05355764367,6,40,125
2842,12.3866369823335,49.8686972468408,106.32786834938,13,51,109
2843,16.5925570585868,37.4529933215227,86.7859001427864,17,38,89
2844,8.12997945856669,46.6997280691314,94.6602932192673,9,48,97
2845,2.63901582154579,45,97.1890256095595,3,46,100
2846,2.29739670999407,38.3297535178309,82.0688842786899,3,39,84
2848,25.184428809704,59.4718917297561,110.32794112467,28,60,112
2849,12.0300081215228,54.7891205980313,120.872432673163,13,56,124
2850,6.51665654615288,59.3473364804691,302.737883413013,7,62,313
2851,3.56131888504056,55.4672894218853,165.858409575125,5,57,176
2852,12.1139771828644,88.7305629959352,243.814682606218,13,91,251
2853,2.82283119261902,66.786362581634,277.147493276855,3,69,286
2854,37.8611814999594,181.676169514177,358.475967219428,42,185,366
2855,11.4185166541734,47.7207313053218,103.325080864191,12,49,106
2890,18.5894909899679,214.66252583998,356.335962366669,21,220,361
2891,13.5400430088674,52.6967866866257,96.5686147199792,15,53,99
2892,14.0843913841521,62.0859204303532,274.368144584646,15,63,283
2893,13.7570336612606,49.5371380378329,123.280231305331,14,50,128
2894,17.6507024117528,70.4731581188153,223.754821714639,19,72,233
2895,8.33851283867287,61.6705946496439,214.159060092841,6,62,219
2896,2.05287282051703,59.2540912646792,159.52033902707,3,61,167
2897,6.79871324498213,52.3323210101068,101.394900028404,7,53,104
2898,7.17763128684975,77.7655301583002,310.098210615925,9,82,319
2899,3.19621318105946,51.2559121305379,89.4149233850198,3,52,93
2901,18.089330576415,47.5735182770191,96.9947202362636,19,48,99
2902,4.92019740279233,19.1446588981918,47.5343382258173,5,19,49
2903,24.1421536799948,53.6656314599949,103.616637210397,25,54,106
2997,23.2519553896766,77.7655301583002,137.734715017833,26,79,144
2998,17.1290189467066,55.3596547166175,109.7641534981,19,57,112
2999,22.7814503635536,43.1225760570465,78.7252874003586,23,44,80
3000,25.5417590590692,64.6089706908475,169.286080065406,28,66,177
3001,13.4982495331923,32,66.0692145712344,14,33,68
3002,28.3598540814345,54.4590282998889,82.1786810503071,30,55,83
3003,10.2584483379486,33.7232040180657,85.6458138573961,11,35,88
3004,24.6230693306747,45.8571646881964,76.1909493494016,25,46,78
3005,25.696448462245,50.3688576194081,105.086805904416,26,51,108
3006,25.2680541613576,42.2134442620431,78.5267267929485,26,43,80
3007,25.2351682794764,67.9094135709346,127.30060739365,27,69,136
3008,16.6681533315715,57.3895610438696,117.256808249845,18,58,120
3009,19.7275286605856,37.9473319220206,80.4624756385836,20,39,82
3010,3.138336391587,45,112.228231114049,4,46,115
3011,20.0525812131733,48.2843073599895,98.6311391532521,21,49,108
3012,10.9164039482505,48.8882911760076,122.127736576488,13,50,126
3013,13.2143904866747,32.8503048475673,64.9771309281664,14,33,67
3014,9.44244461436494,46.2688699069456,87.920398905229,11,47,89
3015,12.1380758161327,37.6544395926996,71.9946977099855,13,38,73
3016,14.414763483402,29.1672432452253,49.3422998323763,15,30,51
3017,46.6601692402836,96.1443811190995,175.408616624503,48,98,179
3018,22.8997579100286,59.347336480469,133.193776281263,24,61,137
3019,26.0705821363881,66.0146316714403,124.259184573595,27,67,127
3047,13.6029759754699,49.5371380378329,86.7366014489209,15,50,88
3048,10.637276876651,32,72.5219662393379,11,33,75
3050,0.0291911848777812,46.6132366522593,99.4450773349629,0.05,47,102
3052,10.9541701475393,52.0234458603929,126.857530390222,12,53,134
3053,7.29537249166095,53.6656314599949,106.979002289381,8,55,110
3054,19.780979027509,46.6132366522593,77.9340447740077,21,47,79
3056,22.0659079323843,54.1653686567299,93.775354183943,23,55,97
3057,32.2789086543316,78.0817945843544,196.272202193136,33,79,206
3059,24.4846955680745,62.2448744867155,211.3613951482,26,63,219
3060,16.3465749696588,48.7828935372117,98.4922773226986,17,50,102
3061,6.70715153836729,38.7645863912769,100.866822985027,8,40,104
3062,8.41566218301467,44.4915049169057,95.0835599035067,9,45,98
3073,27.4059143316199,58.6054640237553,113.154377188745,28,59,116
3074,45.1906016397235,104.226691296314,242.313182461632,47,106,247
3075,14.5464774511714,25.59024682078,42.8538866967165,15,26,43
3076,1.21462662380258,33.0393002755662,83.4448516749424,1,34,86
3077,4.72446871601438,46.3404025526266,230.871067118033,5,49,257
3078,14.5153780587984,46.5107361281215,106.149680371307,17,48,109
3079,38.8491131905131,80.9866862892358,188.149340382574,40,82,198
3080,15.453107604807,43.0002363206519,79.9484890263933,16,44,81
3081,35.2888486005911,58.6054640237553,86.8091092226709,36,59,88
3082,36.2021626255402,60.229086182565,104.179636809554,37,61,107
3095,7.78597090489686,50.605959918105,125.356030463219,8,53,127
3096,8.33851283867287,113.154377188745,320.289717707068,10,117,330
3097,22.6362674968237,78.8926473836239,178.16837912098,24,80,185
3098,31.1109004734102,149.455231683099,344.064481472422,35,154,354
3099,0.329484669608691,30.0149561232222,102.407220346206,0.37,31,105
3100,21.5245652551488,89.102056745371,201.475430477632,23,91,208
3101,0.614647455991265,50.605959918105,158.968814904145,0.75,54,165
3102,0.8534695178783,16,43.0002363206519,1,16,44
3103,6.79871324498213,37.9473319220206,116.981796175234,7,39,119
3104,0.00203806648054329,10.8225571145902,131.988349423381,0.02,11,138
3105,0.824436106605331,34.1123550843446,148.093220341706,0.66,36,152
3106,0.333172960642611,23.8603656526609,93.5254634036119,0.4,25,97
3109,0.243951081893387,11.7213478052376,21.9489795422897,0.58,12,22
3110,4.7188944282411,9.87159452254805,16.7095327307003,5,10,17
3111,25.4519539725456,40.7710884823462,57.1162541765008,26,41,58
3112,11.6419267154941,29.9549486561506,54.5685069168721,12,31,56
3113,6.21579238886468,11.3,21.3308181154394,6,12,22
3114,8.57210887260215,32,62.2218009468202,10,33,63
3115,13.3132393668499,27.6798273583088,49.7379035866616,14,28,51
3116,0.0497223861465114,15.6938242954058,40.8101245558892,0.06,16,42
3117,9.09494307388226,24.3318587719286,44.6180874534001,10,25,46
3118,0.036598847386961,62.1487911489184,264.795532923368,0.05,66,271
3119,22.9482036807372,75.8946638440411,296.098890117843,25,77,303
3120,0.0769911672484211,65.7006096951345,285.79560396822,0.16,67,291
3121,0.00957952363891855,54.2994160651797,223.214147536672,0.03,56,230
3122,12.1702819169759,107.33126291999,324.197303181285,14,114,329
3124,0.036598847386961,48.1899179209561,139.673488003804,0.05,49,145
3125,16.8970149500762,38.800515744059,123.570050347937,17,39,132
3127,6.23924764872467,65.5776530001982,284.620158600506,6,69,290
3129,0.00123538783161172,8.72141798526078,50.7760017334745,0.02,5,53
3135,15.4889783360489,75.0903774701449,223.754821714639,17,77,233
3136,0.00221427664018941,26.8328157299975,152.411587899599,0.02,28,163
3139,16.1094692936335,50.3942082094861,179.081847884638,17,52,190
3141,25.0328217007442,93.8540290992785,346.723747944483,26,95,360
3144,8.6116728774345,39.8412574382614,116.963484987316,9,41,126
3145,0.47680609417767,52.3323210101068,280.347170601402,0.57,55,291
3146,11.5115549847783,46.5351205523184,92.7352278913596,12,47,97
3147,17.1290189467066,34.3386807706468,57.2933856008402,18,35,58
3148,17.7230614503193,47.608807933757,91.1601356040512,21,48,94
3154,7.64647552585005,28.4551464359205,79.4242117069851,8,30,81
3155,10.545829660299,32,62.514698835135,11,33,63
3156,13.6820536809713,29.538242150236,51.3807291976231,14,30,52
3157,0.00123538783161172,4.29361366218623,26.2717014761041,0.02,3,27
3158,3.84466299223232,21.5001181603259,60.4930080166519,4,22,63
3159,0.00226670199656396,3.70349884914916,22.7451711548182,0.02,4,23
3160,5.99731866313927,40.8233774277793,132.439100727193,5,42,144
3161,4.37962167651261,23.2321097605555,70.2187321384638,5,24,73
3163,0.018160816424103,15.098937686916,103.616637210397,0.04,16,110
3164,0.00884992217477818,45.8892231860948,158.668007111777,0.03,48,166
3165,0.018160816424103,14.76604687789,48.2843073599895,0.04,15,51
3166,16.8970149500762,67.5395665387516,145.594411479576,17,69,151
3167,4.44840633574286,18.9736659610103,39.8860615479686,5,19,41
3168,2.20992896959982,9.84199320566744,61.2848615979878,2,11,63
3170,0.612432767591572,26.8328157299975,84.0678619412043,0.76,28,86
3171,19.9691983472593,52.5434029522081,101.893229817598,22,53,104
3172,0.447039028737747,6.9182744698169,52.2665319650613,0.52,7,55
3173,14.2015030720053,49.7642544952057,176.35539621443,15,51,183
3174,29.8233541855308,60.6242695018203,147.957351009701,31,61,154
3175,0.0604445725780157,0.955925273610415,17.8443196389437,0.07,1,16
3178,12.071919644108,42.5143383486308,113.954297402567,12,44,116
3179,18.6741853641118,50.113250237548,100.171601546565,19,51,103
3180,27.2409341578939,52.6257201152959,108.598832130359,28,53,112
3181,17.2966838690767,74.9059866430452,159.753586778075,18,77,163
3182,47.2816964783775,62.5771952003897,104.022941890727,48,63,106
3183,17.6026272521079,73.7687963072785,263.925408590598,19,75,273
3184,39.5859434977879,101.957337286689,261.636295851873,42,103,268
3185,2.35603935236801,43.3272495913137,93.775354183943,3,45,97
3186,35.9003635376619,239.23413456903,408.885247531669,43,246,415
3187,121.555535849068,306.183707853423,432.57307607143,132,310,437
3188,6.47769687994849,121.412905051323,377.086822934131,8,126,384
3189,0.304738116683474,3.93748035962342,98.4922773226986,0.34,4,102
3190,8,78.9396834293099,223.566293527315,10,81,230
3191,49.8043346159662,267.3305186488,426.160112379668,52,272,431
3192,32.5871700481885,161.809107628431,399.593639544409,37,169,405
3193,1.07577367432749,33.2354352880201,316.182117436699,1,35,323
3225,0.163254029836005,54.5317343328736,142.495225889791,0.19,56,146
3226,0.0307257403711279,61.7850251739687,203.029695945686,0.05,67,210
3227,0.727060750811182,59.3473364804691,304.722258298002,0.93,62,312
3228,14.7187189708167,68.0926811674365,158.127986750069,16,69,167
3229,6.09983211218794,38.2069611483194,78.0414714244729,7,39,80
3230,2.2657677705916,34.2580378934132,167.183067353532,2,37,172
3231,91.7681846415135,161.973372578471,296.196609501274,93,165,301
3232,11.2222173128656,55.5895284297261,128.583172497637,12,57,144
3233,17.8443196389437,59.9098973123011,181.961369238546,19,61,187
3234,4.30579632856943,122.486729036583,387.721358580116,5,128,395
3235,14.9508843647231,50.7625566315608,165.858409575125,16,52,176
3236,65.6842021584121,111.179056859452,170.832140672028,67,112,173
3237,30.3413496632267,116.276398438701,247.915071737033,32,118,253
3238,22.8907977008774,65.5051049600697,122.339225678082,24,67,125
3239,6.43979886124555,66.3810040496898,210.544075296798,7,68,220
3240,24.8052002761255,68.9235251502345,126.654593636282,25,70,130
3241,20.7323011968906,159.753586778075,365.560881312737,24,165,373
3242,11.5497473213067,73.5785137784842,177.934907850133,9,76,184
3243,18.409294277851,86.245152114093,333.996974469629,19,95,340
3244,35.3121043890636,81.2500709336567,166.064157235758,37,83,171
3245,21.7755189942052,122.486729036583,350.278961166987,25,126,358
3246,23.3888537756204,56.7586394057637,120.872432673163,26,58,124
3247,18.7592656088003,92.6808051052532,357.017764530737,21,95,367
3248,41.0673723627583,71.2962099220363,120.475729995879,42,72,123
3267,22.1616433263566,47.2140997129298,86.2801631058052,23,48,88
3268,0.31733549670544,6.20409784552,43.0002363206519,0.39,7,44
3269,0.420529880269253,23.8603656526609,100.737715238816,0.51,25,105
3270,13.8255537893331,41.7166790477331,172.952974944301,14,43,177
3271,0.0122705869162423,45,164.731345572679,0.03,47,170
3272,8.66180977980631,79.9816010217222,309.097068749926,10,82,316
3273,23.4530152334662,53.1951523909633,120.854967777097,24,54,124
3274,11.4848955185387,74.0688064271521,244.714740695173,12,76,253
3275,8.7515904496798,22.5,34.7284169355973,10,24,41
3276,25.9041593025994,65.1587492138872,118.289244649546,27,66,120
3283,9.61797913195905,50.605959918105,109.137013833744,11,52,111
3284,8.60600971645108,30.1755643849367,72.769634847819,9,31,75
3286,17.7230614503193,92.0032090509776,241.759057016201,21,94,247
3287,5.89167347572561,99.1536169193116,323.561427244378,7,101,335
3288,0.607087404212257,100.03057091385,295.941103827085,0.75,102,304
3289,10.545829660299,96.1443811190995,321.454370235936,12,98,338
3290,17.1290189467066,35.0455855848667,55.4391186141704,18,35,56
3292,0.450615917808584,70.6911228754975,219.247314652959,0.56,73,235
3293,2.86791049603166,57.8728653571502,260.086931036284,3,61,273
3294,12.6844227769827,26.4717641217246,53.9758322942999,13,27,56
3295,35.7772378418473,65.7006096951345,116.981796175234,37,67,119
3296,14.5828442996368,121.997454892115,330.052942650465,16,126,340
3297,18.089330576415,132.439100727193,356.523328058437,20,137,367
3298,12.4269093653768,103.616637210397,281.298506217116,13,107,301
3299,19.0168391866158,120.702257539746,329.584137956186,21,124,338
3300,0.862063181330976,137.032151573653,335.897948819727,1,142,342
3301,10.8038847852774,148.589228886914,309.587019449896,12,155,315
3302,28.2885942971863,97.4503826674207,216.56108653158,31,99,221
3303,3.08798697344867,90,320.382205844044,3,98,327
3304,1.32730376707701,72.2868750933096,279.300730618966,2,76,286
3305,29.8233541855308,142.666095760714,267.541104140297,35,145,276
3306,31.4044877436752,94.8828297546318,226.65062921892,33,98,232
3307,36.3338466997567,160.184146832213,304.5448710654,38,163,311
3308,53.5397650232102,175.955023090758,321.388540569599,57,180,325
3309,4.60877957002805,158.00119047283,334.852182832925,6,161,350
3310,64.2185653777019,141.784491602554,290.509946387406,66,145,297
3311,2.02295801572953,90,296.509528298181,3,94,303
3312,15.9259774135118,92.6808051052532,294.462016483757,19,95,305
3313,18.8447334820731,148.378303657151,327.086263850035,21,152,332
3314,53.7869884684636,168.577240559192,317.588578360038,36,173,324
3315,0.578644499188037,110.52830955987,272.599427275973,0.69,114,279
3316,48.625642749987,144.222113973607,290.454033967518,58,149,296
3317,2.21774103016164,84.0678619412041,272.618801634659,2,90,280
3318,18.4027295389321,144.573750186619,396.014547796376,19,152,403
3319,2.9417337283719,41.3234792399058,190.435231735028,3,45,227
3320,0.874239876095941,186.922626954699,309.232372286245,1,189,315
3322,0.9306053440179,28.2175135673449,57.9894627405817,1,29,59
3323,2.58726633092599,27.363045994338,64.7314584071459,3,28,67
3324,0.043429121656452,32.6891694802139,77.1618889133913,0.08,34,79
3325,7.21834272737256,41.7166790477331,69.1418213038434,9,43,71
3326,0.12098373821966,18.6176796817033,48.969391136149,0.14,19,51
3328,8.57210887260215,42.7994917270289,99.1076750057077,9,44,101
3329,10.2082781829075,57.2630479060537,145.988889411884,12,58,150
3330,2.40605007216423,44.1557044062159,87.5785008183361,3,46,91
3331,16.8203807045552,69.4362458958502,154.223594970563,19,70,159
3332,31.1109004734102,67.8747116088997,113.954297402567,32,69,116
3333,13.3995063136577,76.8963905041199,170.689151939914,15,79,174
3334,5.65976707513955,78.9396834293099,180.317277831693,6,81,188
3335,5.07126085641269,67.1941964533501,299.971056161608,6,71,307
3336,0.00352449623576322,13.4461890511773,117.775247213585,0.02,13,122
3337,0.00666808060711925,18.9736659610103,106.792558203878,0.03,21,112
3338,4.61578860169043,45,85.1165661393377,4,46,86
3339,0.0877262936283389,16,119.293416742123,0.1,17,125
3342,4.1736668033445,13.3353060068268,26.0057354726819,4,14,27
3343,7.1328538764489,16,44.3472788372525,7,16,46
3348,15.2749961962086,51.9744749958092,105.922923715861,17,53,108
3349,14.1662676850476,40.8233774277793,74.2387626328933,15,41,76
3351,36.9263382198482,137.701178082655,306.962635149421,39,145,312
3352,22.9364498483378,53.2174623396399,101.360566062089,24,54,104
3353,4.35487364633497,50.2359760932515,312.80973920254,5,52,321
3354,0.00922209882279415,38.4122010890351,163.611940351411,0.03,39,178
3355,0.749245161430837,33.52280293617,120.986016033304,2,35,126
3413,8.57210887260215,48.8104371108804,129.596735473717,9,50,134
3414,38.7315607720814,192.614653770087,344.756230472769,42,198,350
3415,16.2196875576576,172.000945282608,327.233471668055,19,176,335
3417,18.8304618430273,39.4123779514792,100.535165440032,19,40,103
3422,22.9805577866392,57.2630479060537,100.03057091385,24,58,102
3423,11.6999120580613,37.9473319220206,82.4905702652973,12,39,84
3425,23.3066183261296,49.8686972468408,93.2264733045186,24,51,96
3426,6.35307083599355,40.5186353941139,125.564331840514,7,42,131
3427,13.5400430088674,40.1659770049302,96.568614719979,15,42,99
3428,1.21908882226237,33.8709258084074,113.977909878173,1,36,116
3429,12.4424335850389,23.3066183261297,39.4211611048446,13,24,40
3430,9.0091955994031,16.2196875576576,28.4885743506417,9,16,29
3431,3.4822022531845,39.0408972921772,114.894687571658,4,40,118
3432,28.841947206238,148.137612854304,313.907351888126,30,152,319
3433,0.164429179492312,5.98281520496503,13.1103526530411,0.2,6,13
3434,0.00469573691091692,6.23924764872467,14.5828442996368,0.02,6,15
3435,12.9865878926513,28.7471413454683,59.6467083710616,13,29,61
3436,6.31014581530501,42.5143383486308,105.086805904416,7,44,109
3437,16.3864304922252,109.063468665747,316.346186979352,18,113,326
3438,15.2396210235286,74.8241805696557,174.560861626463,16,77,178
3439,10.0134211814631,97.7765823520152,213.585116407756,11,100,225
3440,20.7794760717268,68.5160757868264,137.032151573653,22,70,141
3441,7.47561558438431,38.9825633728968,73.0880601250595,8,40,74
3442,6.79045296430108,56.5771885943725,120.136735558405,7,58,122
3443,0.39164391125083,18.7264966607613,81.9921138346868,0.6,19,84
3444,8.28111532227496,39.5994416992137,168.135723882408,9,43,175
3445,0.219840466700001,16.6965906454085,131.838440161306,0.24,18,140
3446,9.61797913195905,63.9999999999999,151.444725999838,11,65,155
3449,46.7903831697998,106.475504461112,258.774340721057,48,108,264
3450,9.36450278513008,87.2533838962844,247.887352399898,10,90,254
3451,0.430123619315568,36.2235408482044,112.756525239298,0.09,37,117
3453,30.8490193161466,91.2275209387308,247.256191730799,33,94,253
3454,5.31021228127699,28.1530497212172,86.3017153953673,6,29,89
3456,23.9164588985647,50.1509800720015,91.4199676401267,24,51,95
3457,11.946621098859,28.5890938976774,67.9345835871202,12,29,71
3458,10.0134211814631,55.8915733818288,137.032151573653,11,57,144
3459,16.6681533315715,56.7018736019198,93.2264733045186,18,57,96
3462,28.1324524099588,90.6628425846648,231.305168291656,30,92,248
3464,46.3491786760735,69.6940347950858,105.538375373073,47,70,107
3466,12.2526472070742,21.9943778863448,36.5327907403163,13,22,37
3469,12.3981300413736,33.5970982266751,74.2387626328933,13,34,76
3470,8.39630818492346,32,112.580151457485,9,33,117
3486,6.89152489295735,30.1755643849367,68.1576480991989,7,31,70
3501,25.9373586621156,56.4942176138214,121.306041793812,27,57,124
3502,16.7136763163467,43.789250409168,146.131162961265,17,44,153
3504,42.1774803768347,110.204365651243,235.91280508285,43,112,242
3505,8.12853969923018,16.9354629042037,31.0647961433988,8,17,32
3506,42.4453740190932,99.1536169193116,205.910390696756,45,101,213
3507,9.87604239242952,39.7121058534926,81.0656119071877,11,41,82
3508,0.00190582351880246,3.1748021039364,11.4317616640495,0.02,4,12
3509,11.0428001645594,69.4117443580999,169.414382273303,12,71,176
3510,7.81240821099674,43.1225760570465,119.194592761578,8,47,122
3511,3.07375036257603,29.3027320118777,97.1534664266292,4,31,102
3512,19.8625010748112,71.9575669690812,154.223594970563,21,74,159
3513,0.0291911848777812,9.18513131546806,42.0339309706021,0.05,10,43
3514,4.44840633574286,14.414763483402,25.9041593025994,5,15,27
3516,28.6991561337093,48.5608812281803,78.5267267929485,30,49,80
3517,17.5227927924333,45,101.449858566505,19,46,105
3518,10.40114651137,24.6852262980961,54.6757213103791,11,25,56
3519,5.86804310650476,22.5,44.5835292701952,6,23,45
3520,25.9955599577318,92.0032090509776,260.602363830165,27,94,267
3521,2.63901582154579,19.1905167029096,43.4916876388707,3,20,44
3522,5.31306817716088,119.819794624602,356.605686559536,7,125,366
3523,0.586168444063952,43.3272495913137,110.243188735072,1,45,112
3524,0.00209199650280792,4.50123422935426,167.373165857638,0.02,5,183
3527,0.991868839282568,35.8512379724573,65.1003166142083,2,37,68
3528,41.7076499773668,78.4238256227728,160.080706706231,43,79,166
3529,48.3815865229312,115.164793070325,280.931834967804,51,117,287
3530,9.44244461436494,26.2485780725506,93.9800462794691,10,27,96
3533,15.0552410462523,30.2689406239608,61.9131693972982,16,31,63
3535,22.8422177053675,53.6656314599949,91.4199676401267,23,55,95
3573,4.6105390647084,93.0702411046368,178.072495976701,6,95,182
3574,15.5609697880473,46.3404025526266,97.1890256095595,17,47,100
3576,29.8759224585853,56.2266148177882,85.4227649913037,31,57,86
3577,7.9819417258207,87.2533838962844,215.040901733004,9,90,225
3578,7.08096649950031,41.5952976470021,82.5972501189103,8,43,84
3589,2.67585510957222,75.8946638440411,273.283898954663,3,79,287
3592,33.7539796225096,58.6054640237553,99.7959609560809,34,59,102
3593,2.16751237383589,28.1530497212172,60.6435966689896,3,29,62
3594,44.3300031557044,83.3543825802892,164.956143999014,46,85,171
3595,20.4514925439264,65.9257344937454,114.490716673075,22,67,116
3596,35.1683433836917,76.5132307252219,197.726021471453,36,78,206
3601,4.69666296928346,59.8085336422574,199.591921912162,5,61,208
3611,0.00791184518664955,20.4669927648965,135.915496482678,0.03,21,146
3615,0.0108935364888036,53.6656314599949,171.532466878143,0.03,55,175
3616,0.0291911848777812,43.3272495913137,104.912767886534,0.05,45,107
3617,3.0314331330208,31.2573494175675,63.3591693762703,3,32,65
3618,0.00385510886395577,36.6754112595792,99.1536169193116,0.02,38,101
3619,0.000898942237539823,0.0265629793971392,65.4712766799384,0.02,0.04,69
3620,0.018160816424103,15.098937686916,52.089818404777,0.04,16,54
3621,0.0291911848777812,43.1225760570465,98.6845996647525,0.05,44,101
3622,0.00644646462914736,16.761401468085,58.7294472939507,0.03,17,61
3623,0.00763091547247151,32.9221752906614,78.0414714244729,0.03,34,80
3625,0.220694711957288,39.469841714655,86.3017153953673,0.36,41,89
3626,0.00763091547247151,41.5311799531676,97.1890256095595,0.03,42,100
3628,0.0147955317667353,27.1122331892412,56.6678413742739,0.04,28,58
3629,0.018160816424103,38.6729180171461,81.0656119071877,0.04,39,83
3630,0.389361716536627,37.1129087432424,69.9040023530126,1,38,71
3631,0.018160816424103,35.8512379724573,81.2500709336567,0.04,36,84
3632,0.00123538783161172,2,30.8925125869844,0.02,3,33
3633,0.00424119727792773,5.7,64.5154600259914,0.02,6,66
3634,0.00352449623576322,14.6676182394701,61.7850251739687,0.02,16,63
3635,1.22113378025364,35.0455855848667,78.9741943514445,3,36,81
3637,0.0291911848777812,38.6729180171461,86.0982610205953,0.05,39,88
3638,0.00588313785846545,29.3027320118777,75.6598051781161,0.03,31,78
3639,0.005235623026143,17.4235086987714,86.9833752777414,0.02,18,92
3640,0.0227531032236681,33.309575660816,75.7223629999189,0.04,34,77
3641,0.000804894589075341,0.0185419624801238,28.7911982675814,0.02,0.04,33
3707,2.48679177838996,18.1820745218813,50.3271315029013,3,19,51
3710,2.808889751476,79.1988833984275,180.23069209246,3,83,186
3714,0.591329617419336,24.5710877643816,76.1167697112258,0.73,25,80
3735,0.19804012942293,5.7,60.8037215631683,0.21,6,63
3737,14.924908415359,53.2174623396399,104.594446441559,16,54,107
3744,5.87863400089146,51.354122337637,125.564331840514,7,52,130
3745,2.14354692507259,18.0717187733274,46.6132366522593,2,19,51
3746,22.8907977008774,54.321403702589,99.1133282461458,24,55,102
3747,12.6302438654605,31.0743955744593,59.247880128568,14,32,60
3748,0.534208677925683,11.3,39.8860615479686,0.65,12,41
3749,13.1227938170907,46.2965468552191,78.8332876202018,14,47,81
3760,6.3638476386763,43.1225760570465,97.4799131895671,7,45,100
3785,1.73826043764923,31.4917584729117,70.517277942258,2,32,73
3903,19.1905167029096,48.6637175438572,101.449858566505,22,50,105
3906,10.7914544667605,39.2633633964742,84.0678619412041,12,40,85
3909,8.20519941647473,48.1536634425217,101.835403326765,9,49,105
3911,4.44840633574286,26.312860057648,58.4908980876168,5,27,60
3918,12.9865878926513,38.3297535178309,81.8918300637249,13,39,84
3923,0.184277558176588,18.0717187733274,52.089818404777,0.37,19,54
3926,4.09556964618499,32,103.096576515924,4,34,106
3927,15.7424157414541,40.4933431446179,62.3547658426983,16,41,63
3944,35.5806500469086,65.5776530001982,115.672953550325,36,66,118
3945,11.7406735541062,47.0255026426549,107.464772762541,13,48,110
3946,11.8689913641648,66.3384781112227,114.356375590709,14,68,116
3950,7.10500995934841,51.5283400652366,113.001191349491,8,53,116
3978,37.0103614726043,84.5216237767765,157.589804326559,38,86,164
3980,8.63924346081234,90,234.775987048111,10,92,247
3981,1.79544533993649,26.1661605050534,141.784491602554,2,27,148
3982,5.87863400089146,43.3272495913137,141.784491602554,7,45,148
3983,15.1339862965326,109.063468665747,296.285473289325,16,113,306
3984,0.153292643903906,26.4066422536633,76.3338057476936,0.19,27,78
3985,13.5400430088674,49.9117667714516,125.323328821654,15,51,131
3987,8.88559424885728,145.456596175051,250.973844765639,10,150,254
3988,28.7911982675814,146.146979689761,329.443626438856,31,152,334
3989,0.0047639559968717,13.7416634921232,59.9274844762364,0.02,14,64
3992,31.7753709388259,123.966356464525,243.600871445709,34,126,248
3993,0.00995080132103759,2.61876915034995,40.7915777629668,0.03,3,44
3998,0.109298959826458,32,256.443861809617,0.12,26,268
4013,0.636145225815335,75.8946638440411,270.591993475294,1,80,287
4026,0.588640161052166,37.034403213576,117.073395124348,0.38,39,122
4028,3.52704880374491,32,143.535386000927,4,34,149
4029,0.149313722939971,29.3027320118777,203.811319259689,0.19,31,210
